timestamp,power
2011-04-21 15:41:24-04:00,
2011-04-21 15:41:27-04:00,1.0
2011-04-21 15:41:30-04:00,1.0
2011-04-21 15:41:33-04:00,1.0
2011-04-21 15:41:36-04:00,1.0
2011-04-21 15:41:39-04:00,1.0
2011-04-21 15:41:42-04:00,1.0
2011-04-21 15:41:45-04:00,1.0
2011-04-21 15:41:48-04:00,1.0
2011-04-21 15:41:51-04:00,1.0
2011-04-21 15:41:54-04:00,1.0
2011-04-21 15:41:57-04:00,1.0
2011-04-21 15:42:00-04:00,1.0
2011-04-21 15:42:03-04:00,1.0
2011-04-21 15:42:06-04:00,1.0
2011-04-21 15:42:09-04:00,1.0
2011-04-21 15:42:12-04:00,1.0
2011-04-21 15:42:15-04:00,1.0
2011-04-21 15:42:18-04:00,1.0
2011-04-21 15:42:21-04:00,1.0
2011-04-21 15:42:24-04:00,1.0
2011-04-21 15:42:27-04:00,1.0
2011-04-21 15:42:30-04:00,1.0
2011-04-21 15:42:33-04:00,1.0
2011-04-21 15:42:36-04:00,1.0
2011-04-21 15:42:39-04:00,1.0
2011-04-21 15:42:42-04:00,1.0
2011-04-21 15:42:45-04:00,1.0
2011-04-21 15:42:48-04:00,1.0
2011-04-21 15:42:51-04:00,1.0
2011-04-21 15:42:54-04:00,1.0
2011-04-21 15:42:57-04:00,1.0
2011-04-21 15:43:00-04:00,1.0
2011-04-21 15:43:03-04:00,1.0
2011-04-21 15:43:06-04:00,1.0
2011-04-21 15:43:09-04:00,1.0
2011-04-21 15:43:12-04:00,1.0
2011-04-21 15:43:15-04:00,1.0
2011-04-21 15:43:18-04:00,1.0
2011-04-21 15:43:21-04:00,1.0
2011-04-21 15:43:24-04:00,1.0
2011-04-21 15:43:27-04:00,1.0
2011-04-21 15:43:30-04:00,1.0
2011-04-21 15:43:33-04:00,1.0
2011-04-21 15:43:36-04:00,1.0
2011-04-21 15:43:39-04:00,1.0
2011-04-21 15:43:42-04:00,1.0
2011-04-21 15:43:45-04:00,1.0
2011-04-21 15:43:48-04:00,1.0
2011-04-21 15:43:51-04:00,0.5
2011-04-21 15:43:54-04:00,0.3333333333333333
2011-04-21 15:43:57-04:00,1.0
2011-04-21 15:44:00-04:00,1.0
2011-04-21 15:44:03-04:00,1.0
2011-04-21 15:44:06-04:00,1.0
2011-04-21 15:44:09-04:00,1.0
2011-04-21 15:44:12-04:00,1.0
2011-04-21 15:44:15-04:00,1.0
2011-04-21 15:44:18-04:00,1.0
2011-04-21 15:44:21-04:00,1.0
2011-04-21 15:44:24-04:00,1.0
2011-04-21 15:44:27-04:00,1.0
2011-04-21 15:44:30-04:00,1.0
2011-04-21 15:44:33-04:00,1.0
2011-04-21 15:44:36-04:00,1.0
2011-04-21 15:44:39-04:00,1.0
2011-04-21 15:44:42-04:00,1.0
2011-04-21 15:44:45-04:00,1.0
2011-04-21 15:44:48-04:00,1.0
2011-04-21 15:44:51-04:00,1.0
2011-04-21 15:44:54-04:00,1.0
2011-04-21 15:44:57-04:00,1.0
2011-04-21 15:45:00-04:00,1.0
2011-04-21 15:45:03-04:00,1.0
2011-04-21 15:45:06-04:00,1.0
2011-04-21 15:45:09-04:00,1.0
2011-04-21 15:45:12-04:00,1.0
2011-04-21 15:45:15-04:00,0.5
2011-04-21 15:45:18-04:00,0.3333333333333333
2011-04-21 15:45:21-04:00,1.0
2011-04-21 15:45:24-04:00,1.0
2011-04-21 15:45:27-04:00,1.0
2011-04-21 15:45:30-04:00,1.0
2011-04-21 15:45:33-04:00,1.0
2011-04-21 15:45:36-04:00,1.0
2011-04-21 15:45:39-04:00,1.0
2011-04-21 15:45:42-04:00,1.0
2011-04-21 15:45:45-04:00,1.0
2011-04-21 15:45:48-04:00,1.0
2011-04-21 15:45:51-04:00,1.0
2011-04-21 15:45:54-04:00,0.6666666666666667
2011-04-21 15:45:57-04:00,0.3333333333333333
2011-04-21 15:46:00-04:00,1.0
2011-04-21 15:46:03-04:00,1.0
2011-04-21 15:46:06-04:00,1.0
2011-04-21 15:46:09-04:00,1.0
2011-04-21 15:46:12-04:00,1.0
2011-04-21 15:46:15-04:00,1.0
2011-04-21 15:46:18-04:00,1.0
2011-04-21 15:46:21-04:00,1.0
2011-04-21 15:46:24-04:00,1.0
2011-04-21 15:46:27-04:00,1.0
2011-04-21 15:46:30-04:00,1.0
2011-04-21 15:46:33-04:00,1.0
2011-04-21 15:46:36-04:00,1.0
2011-04-21 15:46:39-04:00,1.0
2011-04-21 15:46:42-04:00,1.0
2011-04-21 15:46:45-04:00,1.0
2011-04-21 15:46:48-04:00,1.0
2011-04-21 15:46:51-04:00,1.0
2011-04-21 15:46:54-04:00,1.0
2011-04-21 15:46:57-04:00,1.0
2011-04-21 15:47:00-04:00,1.0
2011-04-21 15:47:03-04:00,1.0
2011-04-21 15:47:06-04:00,1.0
2011-04-21 15:47:09-04:00,1.0
2011-04-21 15:47:12-04:00,1.0
2011-04-21 15:47:15-04:00,1.0
2011-04-21 15:47:18-04:00,1.0
2011-04-21 15:47:21-04:00,1.0
2011-04-21 15:47:24-04:00,1.0
2011-04-21 15:47:27-04:00,1.0
2011-04-21 15:47:30-04:00,1.0
2011-04-21 15:47:33-04:00,1.0
2011-04-21 15:47:36-04:00,1.0
2011-04-21 15:47:39-04:00,1.0
2011-04-21 15:47:42-04:00,1.0
2011-04-21 15:47:45-04:00,1.0
2011-04-21 15:47:48-04:00,1.0
2011-04-21 15:47:51-04:00,1.0
2011-04-21 15:47:54-04:00,1.0
2011-04-21 15:47:57-04:00,1.0
2011-04-21 15:48:00-04:00,1.0
2011-04-21 15:48:03-04:00,1.0
2011-04-21 15:48:06-04:00,1.0
2011-04-21 15:48:09-04:00,1.0
2011-04-21 15:48:12-04:00,0.25
2011-04-21 15:48:15-04:00,0.6666666666666666
2011-04-21 15:48:18-04:00,1.0
2011-04-21 15:48:21-04:00,1.0
2011-04-21 15:48:24-04:00,1.0
2011-04-21 15:48:27-04:00,1.0
2011-04-21 15:48:30-04:00,1.0
2011-04-21 15:48:33-04:00,1.0
2011-04-21 15:48:36-04:00,1.0
2011-04-21 15:48:39-04:00,1.0
2011-04-21 15:48:42-04:00,1.0
2011-04-21 15:48:45-04:00,1.0
2011-04-21 15:48:48-04:00,1.0
2011-04-21 15:48:51-04:00,1.0
2011-04-21 15:48:54-04:00,1.0
2011-04-21 15:48:57-04:00,1.0
2011-04-21 15:49:00-04:00,1.0
2011-04-21 15:49:03-04:00,1.0
2011-04-21 15:49:06-04:00,1.0
2011-04-21 15:49:09-04:00,1.0
2011-04-21 15:49:12-04:00,1.0
2011-04-21 15:49:15-04:00,1.0
2011-04-21 15:49:18-04:00,1.0
2011-04-21 15:49:21-04:00,1.0
2011-04-21 15:49:24-04:00,1.0
2011-04-21 15:49:27-04:00,1.0
2011-04-21 15:49:30-04:00,1.0
2011-04-21 15:49:33-04:00,1.0
2011-04-21 15:49:36-04:00,1.0
2011-04-21 15:49:39-04:00,1.0
2011-04-21 15:49:42-04:00,1.0
2011-04-21 15:49:45-04:00,1.0
2011-04-21 15:49:48-04:00,1.0
2011-04-21 15:49:51-04:00,1.0
2011-04-21 15:49:54-04:00,1.0
2011-04-21 15:49:57-04:00,1.0
2011-04-21 15:50:00-04:00,1.0
2011-04-21 15:50:03-04:00,1.0
2011-04-21 15:50:06-04:00,1.0
2011-04-21 15:50:09-04:00,1.0
2011-04-21 15:50:12-04:00,1.0
2011-04-21 15:50:15-04:00,1.0
2011-04-21 15:50:18-04:00,1.0
2011-04-21 15:50:21-04:00,1.0
2011-04-21 15:50:24-04:00,1.0
2011-04-21 15:50:27-04:00,1.0
2011-04-21 15:50:30-04:00,1.0
2011-04-21 15:50:33-04:00,1.0
2011-04-21 15:50:36-04:00,1.0
2011-04-21 15:50:39-04:00,1.0
2011-04-21 15:50:42-04:00,1.0
2011-04-21 15:50:45-04:00,1.0
2011-04-21 15:50:48-04:00,1.0
2011-04-21 15:50:51-04:00,1.0
2011-04-21 15:50:54-04:00,1.0
2011-04-21 15:50:57-04:00,1.0
2011-04-21 15:51:00-04:00,1.0
2011-04-21 15:51:03-04:00,1.0
2011-04-21 15:51:06-04:00,1.0
2011-04-21 15:51:09-04:00,1.0
2011-04-21 15:51:12-04:00,1.0
2011-04-21 15:51:15-04:00,1.0
2011-04-21 15:51:18-04:00,1.0
2011-04-21 15:51:21-04:00,1.0
2011-04-21 15:51:24-04:00,1.0
2011-04-21 15:51:27-04:00,1.0
2011-04-21 15:51:30-04:00,1.0
2011-04-21 15:51:33-04:00,1.0
2011-04-21 15:51:36-04:00,1.0
2011-04-21 15:51:39-04:00,1.0
2011-04-21 15:51:42-04:00,1.0
2011-04-21 15:51:45-04:00,1.0
2011-04-21 15:51:48-04:00,1.0
2011-04-21 15:51:51-04:00,1.0
2011-04-21 15:51:54-04:00,1.0
2011-04-21 15:51:57-04:00,1.0
2011-04-21 15:52:00-04:00,1.0
2011-04-21 15:52:03-04:00,1.0
2011-04-21 15:52:06-04:00,1.0
2011-04-21 15:52:09-04:00,1.0
2011-04-21 15:52:12-04:00,1.0
2011-04-21 15:52:15-04:00,1.0
2011-04-21 15:52:18-04:00,1.0
2011-04-21 15:52:21-04:00,1.0
2011-04-21 15:52:24-04:00,1.0
2011-04-21 15:52:27-04:00,1.0
2011-04-21 15:52:30-04:00,1.0
2011-04-21 15:52:33-04:00,1.0
2011-04-21 15:52:36-04:00,1.0
2011-04-21 15:52:39-04:00,1.0
2011-04-21 15:52:42-04:00,1.0
